id;tip;kod;ad;adres;telefon;il_kod;il_ad;ilce_kod;ilce_ad;mahalle_ad;lat;lon;hafta_ici;cumartesi;pazar;aktiflik;guncellenme_tarihi
4612;PTT_SUBE;2597;YENİŞEHİR MÜDÜRLÜĞÜ;HIDIRBALİ MAHALLESİ MESCİT SOKAK No: 17 -19A YENİŞEHİR BURSA;02247732222;16;BURSA;;;;40.264285;29.648692;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:03
4611;PTT_SUBE;3926;YEŞİLYAYLA   ŞUBESİ;YEDİSELVİLER MAHALLESİ TEYYARECİ MEHMET ALİ CADDE No: 56 A YILDIRIM BURSA;02243648994;16;BURSA;;;;40.182775;29.091961;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4610;PTT_SUBE;6345;YILDIRIM POSTA KARGO DAĞITIM  MÜDÜRLÜĞÜ;ESENEVLER MAHALLESİ ERDOĞAN CADDE No: 23 A YILDIRIM BURSA;02243411584;16;BURSA;;;;40.18861;29.144227;08:30-17:30;08:30-17:30;KAPALI;1;2026-09-21 08:30:03
4609;PTT_SUBE;4167;YUNUSELİ  ŞUBESİ;YUNUSELİ MAHALLESİ 1.BİLGE KAĞAN CADDE No: 4 OSMANGAZİ BURSA;02242487606;16;BURSA;;;;40.245517;29.014628;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4693;PTT_SUBE;8116;ÇALI ŞUBESİ;ÇALI MAHALLESİ BURSA(410) CADDE No: 66 B NİLÜFER BURSA;02244823043;16;BURSA;;;;40.17347397;28.92265596;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4692;PTT_SUBE;8315;ÇAMLICA  ŞUBESİ;ÇAMLICA MAHALLESİ ARDALI SOKAK No: 2 NİLÜFER BURSA;02244417843;16;BURSA;;;;40.19535;28.984423;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4691;PTT_SUBE;92;ÇARŞAMBAPAZARI  ŞUBESİ;İNTİZAM MAHALLESİ İLKBAHAR CADDE No: 6 C OSMANGAZİ BURSA;02242722270;16;BURSA;;;;40.194065;29.054497;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4690;PTT_SUBE;28;ÇARŞI  ŞUBESİ;CAMİİKEBİR MAHALLESİ HÜKÜMET CADDE No: 32 ORHANGAZİ BURSA;02245731273;16;BURSA;;;;40.491207;29.307692;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4689;PTT_SUBE;3945;ÇELEBİ MEHMET  ŞUBESİ;YILDIRIM MAHALLESİ KURTULUŞ CADDE No: 139 B YILDIRIM BURSA;02243648944;16;BURSA;;;;40.189698;29.081256;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4688;PTT_SUBE;3963;ÇELTİKÇİ ŞUBESİ;ÇELTİKÇİ MAHALLESİ ÇELTİKÇİ CUMHURİYET MEYDAN No: 4 MUSTAFAKEMALPAŞA BURSA;02467527000;16;BURSA;;;;40.06172196;28.232136;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4687;PTT_SUBE;642;ÇINARÖNÜ  ŞUBESİ;ÇINARÖNÜ MAHALLESİ ÇINARÖNÜ CADDE No: 76 YILDIRIM BURSA;02243692188;16;BURSA;;;;40.197716;29.134797;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4629;PTT_SUBE;3633;ÖZLÜCE  MÜDÜRLÜĞÜ;ALTINŞEHİR MAHALLESİ UĞUR MUMCU BULVAR No: 76 NİLÜFER BURSA;02244131377;16;BURSA;;;;40.220787965;28.91574688;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4618;PTT_SUBE;8113;ÜÇEVLER  ŞUBESİ;ÜÇEVLER MAHALLESİ DOĞRU(220) SOKAK No: 1 NİLÜFER BURSA;02244436136;16;BURSA;;;;40.199048;28.950253;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4661;PTT_SUBE;7972;İHSANİYE MÜDÜRLÜĞÜ;İHSANİYE MAHALLESİ DEĞİRMEN(110) SOKAK No: 39 NİLÜFER BURSA;02244417843;16;BURSA;;;;40.220152;28.988122;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4660;PTT_SUBE;3875;İNEGÖL ADLİYE  ŞUBESİ;KEMALPAŞA MAHALLESİ ADNAN MENDERES BULVAR No: 9 İNEGÖL BURSA;02247120095;16;BURSA;;;;40.07315;29.505158;08:00-12:00/13:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4659;PTT_SUBE;3861;İNEGÖL MÜDÜRLÜĞÜ;SİNANBEY MAHALLESİ NURİ DOĞRUL CADDE No: 7 İNEGÖL BURSA;02247152222;16;BURSA;;;;40.079558;29.510833;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:03
4658;PTT_SUBE;7158;İNEGÖL POSTA KARGO DAĞITIM  MÜDÜRLÜĞÜ;ERTUĞRULGAZİ MAHALLESİ DİRİCAN SOKAK No: 1 A İNEGÖL BURSA;02247191100;16;BURSA;;;;40.099794;29.522103;08:30-17:00;08:30-17:00;KAPALI;1;2026-09-21 08:30:03
4657;PTT_SUBE;4205;İSTİKLAL  ŞUBESİ;HÜRRİYET MAHALLESİ 1.NAMIKKEMAL SOKAK No: 6 OSMANGAZİ BURSA;02242470622;16;BURSA;;;;40.220079;29.005712;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:03
4656;PTT_SUBE;1527;İZNİK MÜDÜRLÜĞÜ;SELÇUK MAHALLESİ KILICASLAN_1 CADDE No: 50 İZNİK BURSA;02247572222;16;BURSA;;;;40.429405;29.71777;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:03
4551;PTT_SUBE;4444;BAYIRKÖY  ŞUBESİ;BAYIRKÖY BELDESİ/FATİH MAHALLESİ İSTANBUL CADDE No: 49 MERKEZ BİLECİK;02282838123;11;BİLECİK;;;;40.283649;30.019073;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4549;PTT_SUBE;4410;BOZÜYÜK MÜDÜRLÜĞÜ;YENİ MAHALLESİ İSMET İNÖNÜ CADDE No: 49 B BOZÜYÜK BİLECİK;02283141414;11;BİLECİK;;;;39.905875;30.041387;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4550;PTT_SUBE;4437;BİLECİK MÜDÜRLÜĞÜ;İSTİKLAL MAHALLESİ CUMHURİYET CADDE No: 14 MERKEZ BİLECİK;02282121414;11;BİLECİK;;;;40.1443;29.981244;08:30-12:30/13:30-17:00;10:00-12:30/13:30-16:00;KAPALI;1;2026-09-21 08:30:00
4548;PTT_SUBE;6696;DODURGA  ŞUBESİ;DODURGA BELDESİ/NAMIK KEMAL MAHALLESİ CUMHURİYET MEYDAN No: 26 D BOZÜYÜK BİLECİK;02283212474;11;BİLECİK;;;;39.804227;29.913844;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4547;PTT_SUBE;6238;ERTUĞRULGAZİ  ŞUBESİ;ERTUĞRULGAZİ MAHALLESİ MEVLANA SOKAK No: 12 MERKEZ BİLECİK;02282121130;11;BİLECİK;;;;40.13265;29.98154;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4546;PTT_SUBE;4448;GAR  ŞUBESİ;İSTASYON MAHALLESİ OSMANGAZİ CADDE No: 20 MERKEZ BİLECİK;02282180220;11;BİLECİK;;;;40.115390731;29.999899965;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4545;PTT_SUBE;3336;GÖLPAZARI MÜDÜRLÜĞÜ;ORTA MAHALLESİ VELİPAŞA CADDE No: 59 A GÖLPAZARI BİLECİK;02284112126;11;BİLECİK;;;;40.281305;30.316905;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4543;PTT_SUBE;1174;OSMANELİ MÜDÜRLÜĞÜ;CAMİKEBİR MAHALLESİ PROF. DR. YUNUS SÖYLET CADDE No: 22 A OSMANELİ BİLECİK;02284616344;11;BİLECİK;;;;40.357615335;30.014403503;08:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4542;PTT_SUBE;8086;PAZARYERİ  ŞUBESİ;ÇARŞI MAHALLESİ ÇAMAŞIRLIK SOKAK No: 1 PAZARYERİ BİLECİK;02283813080;11;BİLECİK;;;;39.995726;29.90557;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4541;PTT_SUBE;4431;SÖĞÜT MÜDÜRLÜĞÜ;KAYHAN MAHALLESİ ŞEHİT ÜSTEĞMEN ONUR İLKHAN CADDE No: 2 SÖĞÜT BİLECİK;02283613414;11;BİLECİK;;;;40.013936;30.182221;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:00
4539;PTT_SUBE;3697;VEZİRHAN  ŞUBESİ;VEZİRHAN BELDESİ/İSTASYON MAHALLESİ ATATÜRK BULVAR No: 32 MERKEZ BİLECİK;02282331020;11;BİLECİK;;;;40.24521603;30.02184612;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4538;PTT_SUBE;3347;YENİPAZAR  ŞUBESİ;YENİ MAHALLESİ CUMHURİYET MEYDAN No: 6 A YENİPAZAR BİLECİK;02284312126;11;BİLECİK;;;;40.17633;30.51762;08:30-12:30/13:30-15:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4544;PTT_SUBE;4426;İNHİSAR  ŞUBESİ;ZAFER MAHALLESİ ATATÜRK CADDE No: 45 İNHİSAR BİLECİK;02283712200;11;BİLECİK;;;;40.049869395;30.386157858;08:30-12:30/13:30-15:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4540;PTT_SUBE;6239;ŞEYH EDEBALİ  ŞUBESİ;BAHÇELİEVLER MAHALLESİ ABDÜLHAMİT HAN BULVAR No: 15 MERKEZ BİLECİK;02282122188;11;BİLECİK;;;;40.156329;29.977653;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:00
4564;PTT_SUBE;62;ADAKLI  ŞUBESİ;MERKEZ MAHALLESİ CUMHURİYET CADDE No: 44 ADAKLI BİNGÖL;04266112150;12;BİNGÖL;;;;39.231726234;40.475758116;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4563;PTT_SUBE;42;ADLİYE  ŞUBESİ;KARŞIYAKA MAHALLESİ ZEKİ ERGEZEN BULVAR No: 53 MERKEZ BİNGÖL;04262133432;12;BİNGÖL;;;;38.895566743;40.488700715;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4562;PTT_SUBE;8519;BİNGÖL DAĞITIM VE TOPLAMA MÜDÜRLÜĞÜ;İNÖNÜ MAHALLESİ GENÇ CADDE No:20 MERKEZ BİNGÖL;0;12;BİNGÖL;;;;38.883245299748;40.5003038365976;08:00-20:00 / -;KAPALI;KAPALI;1;2026-09-21 08:30:01
4561;PTT_SUBE;7084;BİNGÖL KARGO  ŞUBESİ;İNÖNÜ MAHALLESİ GENÇ CADDE No: 38 B MERKEZ BİNGÖL;04262131515;12;BİNGÖL;;;;38.884786394;40.497840222;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4560;PTT_SUBE;11;BİNGÖL MÜDÜRLÜĞÜ;İNÖNÜ MAHALLESİ GENÇ CADDE No: 20 MERKEZ BİNGÖL;04262141918;12;BİNGÖL;;;;38.883287735;40.500148847;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4559;PTT_SUBE;5;GENÇ MÜDÜRLÜĞÜ;CUMHURİYET MAHALLESİ CUMHURİYET CADDE No: 94 /1 GENÇ BİNGÖL;04264113501;12;BİNGÖL;;;;38.751113482;40.559419177;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4558;PTT_SUBE;7;KARLIOVA MÜDÜRLÜĞÜ;KANIREŞ MAHALLESİ CUMHURİYET CADDE No: 85 KARLIOVA BİNGÖL;04265112212;12;BİNGÖL;;;;39.298234755;41.012139262;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4557;PTT_SUBE;8;KIĞI MÜDÜRLÜĞÜ;YENİŞEHİR MAHALLESİ CUMHURİYET CADDE No: 54 KİĞI BİNGÖL;04263112036;12;BİNGÖL;;;;39.312401135;40.349241449;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4556;PTT_SUBE;84;SERVİ ACENTELİĞİ;SERVİ KÖYÜ/YENİŞEHİR MEVKİİ ATATÜRK SOKAK No: 7 GENÇ BİNGÖL;04264217175;12;BİNGÖL;;;;38.572095;40.315232;09:00-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4555;PTT_SUBE;9;SOLHAN MÜDÜRLÜĞÜ;YENİ MAHALLESİ ŞEHİT MEHMET TÜRKSEVEN BULVARI BULVAR No: 37 E SOLHAN BİNGÖL;04267112016;12;BİNGÖL;;;;38.966546248;41.052789761;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4553;PTT_SUBE;66;YAYLADERE  ŞUBESİ;MERKEZ MAHALLESİ HAŞİM AKYÜREK CADDE No: 9 YAYLADERE BİNGÖL;04263412135;12;BİNGÖL;;;;39.225543867;40.07149641;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4552;PTT_SUBE;12;YEDİSU MÜDÜRLÜĞÜ;MERKEZ MAHALLESİ ATATÜRK SOKAK No: 3 A YEDİSU BİNGÖL;04263717001;12;BİNGÖL;;;;39.433868877;40.547901668;08:30-17:30;KAPALI;KAPALI;1;2026-09-21 08:30:01
4554;PTT_SUBE;58;ÜNİVERSİTE  ŞUBESİ;SELAHADDİN-İ EYYUBİ MAHALLESİ ÜNİVERSİTE CADDE No: 1 /1 MERKEZ BİNGÖL;04262133431;12;BİNGÖL;;;;38.89795605;40.490911609;KAPALI;KAPALI;KAPALI;1;2026-09-21 08:30:01
4574;PTT_SUBE;5698;ADİLCEVAZ MÜDÜRLÜĞÜ;ORTA MAHALLESİ CUMHURİYET CADDE No: 57 -69 ADİLCEVAZ BİTLİS;04343113001;13;BİTLİS;;;;38.805434608;42.737251349;08:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4573;PTT_SUBE;5517;AHLAT MÜDÜRLÜĞÜ;ERKİZAN MAHALLESİ MAZLUM YEGÜL CADDE No: 134 -148A AHLAT BİTLİS;04344124100;13;BİTLİS;;;;38.753713494;42.494394065;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4572;PTT_SUBE;5328;BİTLİS  MÜDÜRLÜĞÜ;GAZİ BEY MAHALLESİ NURULLAH EREN CADDE No: 2 MERKEZ BİTLİS;432265410;13;BİTLİS;;;;38.40172;42.108388;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4571;PTT_SUBE;5700;GÜROYMAK MÜDÜRLÜĞÜ;BAĞLAR MAHALLESİ 503/1 SOKAK No: 2 GÜROYMAK BİTLİS;04345112476;13;BİTLİS;;;;38.577743796;42.019340281;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4569;PTT_SUBE;6497;HÜKÜMET KONAĞI  ŞUBESİ;HÜSREV PAŞA MAHALLESİ AHMET EREN BULVAR No: 25 B/1 MERKEZ BİTLİS;04342265410;13;BİTLİS;;;;38.43296802;42.13529712;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4570;PTT_SUBE;5703;HİZAN MÜDÜRLÜĞÜ;KÜLTÜR MAHALLESİ HÜKÜMET CADDE No: 30 A HİZAN BİTLİS;04346112499;13;BİTLİS;;;;38.225328508;42.42674037;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4568;PTT_SUBE;8265;KÜLTÜR KURUMSAL ACENTELİĞİ;KÜLTÜR MAHALLESİ ŞEHİT MEHMET IŞIK CADDE No: 23 TATVAN BİTLİS;05325903507;13;BİTLİS;;;;38.506001;42.281015;08:30-12:30/13:30-17:30;KAPALI;KAPALI;1;2026-09-21 08:30:01
4567;PTT_SUBE;5706;MUTKİ MÜDÜRLÜĞÜ;PINARBAŞI MAHALLESİ SEDRETTİN BARLAK CADDE No: 54 /1 MUTKİ BİTLİS;04347112167;13;BİTLİS;;;;38.408109;41.92255;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4566;PTT_SUBE;5710;TATVAN MÜDÜRLÜĞÜ;SAHİL MAHALLESİ CUMHURİYET BULVAR No: 165  /1- TATVAN BİTLİS;04348276423;13;BİTLİS;;;;38.494576733;42.286873602;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4565;PTT_SUBE;5775;YOLALAN ACENTELİĞİ;YOLALAN BELDESİ/YOLALAN MAHALLESİ BURHANGAZİ SOKAK No: 4 B MERKEZ BİTLİS;04342412166;13;BİTLİS;;;;38.270506;42.306582;08:30-12:30/13:30-16:00;KAPALI;KAPALI;1;2026-09-21 08:30:01
4884;PTT_SUBE;5653; MERKEZEFENDİ MÜDÜRLÜĞÜ;ADALET MAHALLESİ MEVLANA CADDE No: 1 D MERKEZEFENDİ DENİZLİ;02583611638;20;DENİZLİ;;;;37.779115;29.020757;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4883;PTT_SUBE;5723;ACIPAYAM MÜDÜRLÜĞÜ;AŞAĞI MAHALLESİ ATATÜRK_5 BULVAR No: 7 /2 ACIPAYAM DENİZLİ;02585181213;20;DENİZLİ;;;;37.42791584;29.350463373;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4882;PTT_SUBE;7652;ADLİYE  ŞUBESİ;ADALET MAHALLESİ 10040 SOKAK No: 5 MERKEZEFENDİ DENİZLİ;02583775010;20;DENİZLİ;;;;37.778147;29.033991;08:00-12:00/13:00-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:05
4881;PTT_SUBE;7437;AKKALE ACENTELİĞİ ;AKHAN MAHALLESİ ATATÜRK.. BULVAR No: 87 PAMUKKALE DENİZLİ;02582746451;20;DENİZLİ;;;;37.813873;29.144062;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4880;PTT_SUBE;5669;AKKENT ACENTELİĞİ;AKKENT MAHALLESİ VATAN_2 CADDE No: 3 ÇAL DENİZLİ;02580000000;20;DENİZLİ;;;;38.152307;29.378998;09:00-12:00/13:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4879;PTT_SUBE;8299;AKKÖY ŞUBESİ;AKKÖY MAHALLESİ DENİZLİ.. CADDE No: 75 A PAMUKKALE DENİZLİ;02584612463;20;DENİZLİ;;;;37.95390099;29.078532;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4878;PTT_SUBE;5752;BABADAĞ  ŞUBESİ;GAZİ MAHALLESİ ÇARŞI MEYDAN No: 1 BABADAĞ DENİZLİ;02584812461;20;DENİZLİ;;;;37.81088;28.85869;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4877;PTT_SUBE;5692;BAHARLAR ACENTELİĞİ;BAHARLAR MAHALLESİ ÇOKGEZENLER SOKAK No: 1 /1 TAVAS DENİZLİ;05367998499;20;DENİZLİ;;;;37.452897;28.94020884;08:30-12:30/13:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:05
4876;PTT_SUBE;5754;BAKLAN  ŞUBESİ;KİRAZLI MAHALLESİ DENİZLİ CADDE No: 11 BAKLAN DENİZLİ;02587812460;20;DENİZLİ;;;;37.976844;29.605419;08:30-12:00/08:30-12:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4875;PTT_SUBE;7561;BAYRAMYERİ MÜDÜRLÜĞÜ;SARAYLAR MAHALLESİ DEMİRCİLER CADDE No: 1 MERKEZEFENDİ DENİZLİ;02582631616;20;DENİZLİ;;;;37.785019;29.084765;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4874;PTT_SUBE;5757;BEKİLLİ  ŞUBESİ;YENİ MAHALLESİ ÇARŞI CADDE No: 3 BEKİLLİ DENİZLİ;02587912463;20;DENİZLİ;;;;38.229374;29.41941;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4873;PTT_SUBE;492;BEYAĞAÇ  ŞUBESİ;YENİ MAHALLESİ GÜL SOKAK No: 4 BEYAĞAÇ DENİZLİ;02586916121;20;DENİZLİ;;;;37.235484;28.896554;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4872;PTT_SUBE;8256;BEYLERLI ACENTELIĞI;BEYLERLİ MAHALLESİ PARK SOKAK No: 1 A ÇARDAK DENİZLİ;02588512463;20;DENİZLİ;;;;37.699537;29.643172;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4871;PTT_SUBE;5495;BOZKURT MÜDÜRLÜĞÜ;MEHMETÇİK MAHALLESİ MUZAFFER ARICI CADDE No: 14 BOZKURT DENİZLİ;02588315461;20;DENİZLİ;;;;37.820664;29.609168;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4870;PTT_SUBE;5635;BULDAN MÜDÜRLÜĞÜ;CUMHURİYET MAHALLESİ ADNAN MENDERES BULVAR No: 3 BULDAN DENİZLİ;02584313212;20;DENİZLİ;;;;38.044582;28.83123;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4864;PTT_SUBE;5735;DARIVEREN ACENTELİĞİ;DARIVEREN MAHALLESİ ATATÜRK 2 BULVAR No: 11 ACIPAYAM DENİZLİ;02585488366;20;DENİZLİ;;;;37.275225537;29.461480226;08:30-16:30/08:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:05
4863;PTT_SUBE;8296;DELİKTAŞ  ŞUBESİ;DELİKTAŞ MAHALLESİ 2018/2 SOKAK No: 10 PAMUKKALE DENİZLİ;02582765121;20;DENİZLİ;;;;37.78048701;29.10448512;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4861;PTT_SUBE;7871;DENİZLİ DEVLET HASTAHANESİ ŞUBESİ;SIRAKAPILAR MAHALLESİ MERKEZ EFENDİ CADDE No: 45 B MERKEZEFENDİ DENİZLİ;02582652956;20;DENİZLİ;;;;37.781574;29.075852;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4860;PTT_SUBE;1719;DENİZLİ POSTA İŞLEME VE DAĞITIM  MÜDÜRLÜĞÜ;YENİŞEHİR MAHALLESİ 28 SOKAK No: 2 /1 MERKEZEFENDİ DENİZLİ;02582410149;20;DENİZLİ;;;;37.758614;29.042406;08:30-12:30/13:30-17:30;08:30-12:30/13:30-17:30;KAPALI;1;2026-09-21 08:30:05
4862;PTT_SUBE;8292;DENİZLİ ÇINAR MERKEZİ;15 MAYIS MAHALLESİ 785 SOKAK No: 3 A PAMUKKALE DENİZLİ;02582419601;20;DENİZLİ;;;;37.775909;29.086819;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4859;PTT_SUBE;3044;DEREÇİFTLİK ACENTELİĞİ;DEREÇİFTLİK MAHALLESİ DEREÇİFTLİK SOKAK No: 352 HONAZ DENİZLİ;02588145055;20;DENİZLİ;;;;37.80425;29.36089;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4858;PTT_SUBE;5728;DODURGALAR ACENTELİĞİ;DODURGA MAHALLESİ CUMHURİYET_10 CADDE No: 5 ACIPAYAM DENİZLİ;02585244422;20;DENİZLİ;;;;37.384048351;29.559204748;08:30-16:30/08:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:05
4857;PTT_SUBE;8297;FATİH MAHALLESİ  ŞUBESİ;FATİH MAHALLESİ 1925/7 SOKAK No: 1 C PAMUKKALE DENİZLİ;02582138228;20;DENİZLİ;;;;37.769034;29.101015;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4856;PTT_SUBE;5699;GARİPKÖY ACENTELİĞİ;GARİPKÖY MAHALLESİ BELEDİYE MEYDAN No: 43 A TAVAS DENİZLİ;05356137316;20;DENİZLİ;;;;37.47173;29.00853;08:30-12:30/13:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:05
4855;PTT_SUBE;480;GÖLBAŞI ACENTELİĞİ;GÖLBAŞI MAHALLESİ MEHMET AKİF ERSOY CADDE No: 3 KALE DENİZLİ;02586745004;20;DENİZLİ;;;;37.55113;28.70166;09:00-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4854;PTT_SUBE;7126;GÖZLER ACENTELİĞİ ;GÖZLER MAHALLESİ ATATÜRK BULVAR No: 2 PAMUKKALE DENİZLİ;02582842169;20;DENİZLİ;;;;38.10148;29.15229;08:30-12:30/13:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:05
4853;PTT_SUBE;5673;GÜMÜŞLER   ŞUBESİ;AKÇEŞME MAHALLESİ NEŞET ÇAKIR CADDE No: 4 MERKEZEFENDİ DENİZLİ;02583711121;20;DENİZLİ;;;;37.81068;29.064364;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4852;PTT_SUBE;5636;GÜNEY  ŞUBESİ;TİLKİLİK MAHALLESİ 1 SOKAK No: 17 GÜNEY DENİZLİ;02584512460;20;DENİZLİ;;;;38.15329;29.06588;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4851;PTT_SUBE;1401;GÜRPINAR ŞUBESİ;GÜRPINAR MAHALLESİ CUMHURİYET MEYDAN No: 2 A ÇİVRİL DENİZLİ;02587131212;20;DENİZLİ;;;;38.41375203;29.70182016;08:30-12:30/08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:05
4850;PTT_SUBE;5768;HANÇALAR ACENTELİĞİ;HANÇALAR MAHALLESİ CUMHURİYET_1 CADDE No: 39 ÇAL DENİZLİ;02580000000;20;DENİZLİ;;;;38.123743;29.39353;09:00-12:00/13:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4849;PTT_SUBE;2632;HONAZ MÜDÜRLÜĞÜ;YENİ MAHALLESİ ÇARŞI/1 SOKAK No: 8 HONAZ DENİZLİ;02588111191;20;DENİZLİ;;;;37.751932768;29.270877306;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
4848;PTT_SUBE;1324;IRGILLI ACENTELİĞİ;IRGILLI MAHALLESİ ŞEHİT ÖMER HALİSDEMİR CADDE No: 1 D ÇİVRİL DENİZLİ;05468432126;20;DENİZLİ;;;;38.17184;29.91969;09:00-12:30/13:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:05
4844;PTT_SUBE;2644;KAKLIK ŞUBESİ;KAKLIK MAHALLESİ MİMAR SİNAN CADDE No: 1 HONAZ DENİZLİ;02588162121;20;DENİZLİ;;;;37.82910897;29.41758504;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:05
